project	timepoint	cap_factor
Hybrid	122	0.0
Hybrid	123	0.0
Hybrid	124	0.0
Hybrid	125	0.0
Hybrid	126	0.0
Hybrid	127	0.0
Hybrid	128	0.087247183
Hybrid	129	0.25051446
Hybrid	130	0.404271847
Hybrid	131	0.407405327
Hybrid	132	0.377896597
Hybrid	133	0.337315237
Hybrid	134	0.370088021
Hybrid	135	0.374210534
Hybrid	136	0.169050061
Hybrid	137	0.0
Hybrid	138	0.0
Hybrid	139	0.0
Hybrid	140	0.0
Hybrid	141	0.0
Hybrid	142	0.0
Hybrid	143	0.0
Hybrid	144	0.0
Hybrid	145	0.0
Hybrid	146	0.0
Hybrid	147	0.0
Hybrid	148	0.0
Hybrid	149	0.0
Hybrid	150	0.0
Hybrid	151	0.0
Hybrid	152	0.189890685
Hybrid	153	0.500258074
Hybrid	154	0.542940785
Hybrid	155	0.52070762
Hybrid	156	0.500964127
Hybrid	157	0.504648726
Hybrid	158	0.403795139
Hybrid	159	0.291048913
Hybrid	160	0.163167225
Hybrid	161	0.0
Hybrid	162	0.0
Hybrid	163	0.0
Hybrid	164	0.0
Hybrid	165	0.0
Hybrid	166	0.0
Hybrid	167	0.0
Hybrid	168	0.0
Solar	1	0.0
Solar	2	0.0
Solar	3	0.0
Solar	4	0.0
Solar	5	0.0
Solar	6	0.0
Solar	7	0.0
Solar	8	0.088306658
Solar	9	0.456032074
Solar	10	0.63909617
Solar	11	0.687596956
Solar	12	0.693141399
Solar	13	0.709281556
Solar	14	0.699067462
Solar	15	0.64435602
Solar	16	0.446035417
Solar	17	0.031961431
Solar	18	0.0
Solar	19	0.0
Solar	20	0.0
Solar	21	0.0
Solar	22	0.0
Solar	23	0.0
Solar	24	0.0
Solar	25	0.0
Solar	26	0.0
Solar	27	0.0
Solar	28	0.0
Solar	29	0.0
Solar	30	0.0
Solar	31	0.0
Solar	32	0.233248941
Solar	33	0.604101815
Solar	34	0.704489346
Solar	35	0.698660351
Solar	36	0.718087227
Solar	37	0.593259543
Solar	38	0.538512882
Solar	39	0.428094618
Solar	40	0.37409802
Solar	41	0.032850553
Solar	42	0.0
Solar	43	0.0
Solar	44	0.0
Solar	45	0.0
Solar	46	0.0
Solar	47	0.0
Solar	48	0.0
Solar	49	0.0
Solar	50	0.0
Solar	51	0.0
Solar	52	0.0
Solar	53	0.0
Solar	54	0.0
Solar	55	0.0
Solar	56	0.056696229
Solar	57	0.407385525
Solar	58	0.517618696
Solar	59	0.727086385
Solar	60	0.635078567
Solar	61	0.497351647
Solar	62	0.547015087
Solar	63	0.413557856
Solar	64	0.178015123
Solar	65	0.005358391
Solar	66	0.0
Solar	67	0.0
Solar	68	0.0
Solar	69	0.0
Solar	70	0.0
Solar	71	0.0
Solar	72	0.0
Solar	73	0.0
Solar	74	0.0
Solar	75	0.0
Solar	76	0.0
Solar	77	0.0
Solar	78	0.0
Solar	79	0.0
Solar	80	0.233248941
Solar	81	0.604101815
Solar	82	0.704489346
Solar	83	0.698660351
Solar	84	0.718087227
Solar	85	0.593259543
Solar	86	0.538512882
Solar	87	0.428094618
Solar	88	0.37409802
Solar	89	0.032850553
Solar	90	0.0
Solar	91	0.0
Solar	92	0.0
Solar	93	0.0
Solar	94	0.0
Solar	95	0.0
Solar	96	0.0
Solar	97	0.0
Solar	98	0.0
Solar	99	0.0
Solar	100	0.0
Solar	101	0.0
Solar	102	0.0
Solar	103	0.0
Solar	104	0.233248941
Solar	105	0.604101815
Solar	106	0.704489346
Solar	107	0.698660351
Solar	108	0.718087227
Solar	109	0.593259543
Solar	110	0.538512882
Solar	111	0.428094618
Solar	112	0.37409802
Solar	113	0.032850553
Solar	114	0.0
Solar	115	0.0
Solar	116	0.0
Solar	117	0.0
Solar	118	0.0
Solar	119	0.0
Solar	120	0.0
Solar	121	0.0
Solar	122	0.0
Solar	123	0.0
Solar	124	0.0
Solar	125	0.0
Solar	126	0.0
Solar	127	0.0
Solar	128	0.056696229
Solar	129	0.407385525
Solar	130	0.517618696
Solar	131	0.727086385
Solar	132	0.635078567
Solar	133	0.497351647
Solar	134	0.547015087
Solar	135	0.413557856
Solar	136	0.178015123
Solar	137	0.005358391
Solar	138	0.0
Solar	139	0.0
Solar	140	0.0
Solar	141	0.0
Solar	142	0.0
Solar	143	0.0
Solar	144	0.0
Solar	145	0.0
Solar	146	0.0
Solar	147	0.0
Solar	148	0.0
Solar	149	0.0
Solar	150	0.0
Solar	151	0.0
Solar	152	0.233248941
Solar	153	0.604101815
Solar	154	0.704489346
Solar	155	0.698660351
Solar	156	0.718087227
Solar	157	0.593259543
Solar	158	0.538512882
Solar	159	0.428094618
Solar	160	0.37409802
Solar	161	0.032850553
Solar	162	0.0
Solar	163	0.0
Solar	164	0.0
Solar	165	0.0
Solar	166	0.0
Solar	167	0.0
Solar	168	0.0
Wind	1	0.652124229
Wind	2	0.652797057
Wind	3	0.664507608
Wind	4	0.650366473
Wind	5	0.638090668
Wind	6	0.591022304
Wind	7	0.595581448
Wind	8	0.600126251
Wind	9	0.449015246
Wind	10	0.345648593
Wind	11	0.284309709
Wind	12	0.281648436
Wind	13	0.232826495
Wind	14	0.168428468
Wind	15	0.153560308
Wind	16	0.160452291
Wind	17	0.154178427
Wind	18	0.16220834
Wind	19	0.161179086
Wind	20	0.148678577
Wind	21	0.142570918
Wind	22	0.146029395
Wind	23	0.175850692
Wind	24	0.171977123
Wind	25	0.135055253
Wind	26	0.114965807
Wind	27	0.097977349
Wind	28	0.056407408
Wind	29	0.042889112
Wind	30	0.032532329
Wind	31	0.048166222
Wind	32	0.019372377
Wind	33	0.00980092
Wind	34	0.013034449
Wind	35	0.019194616
Wind	36	0.050132707
Wind	37	0.126662456
Wind	38	0.186445859
Wind	39	0.202435718
Wind	40	0.287694353
Wind	41	0.44858038
Wind	42	0.54457845
Wind	43	0.534923101
Wind	44	0.547698142
Wind	45	0.528278469
Wind	46	0.470029727
Wind	47	0.536356862
Wind	48	0.517130078
Wind	49	0.742507116
Wind	50	0.80850496
Wind	51	0.8533466
Wind	52	0.812398667
Wind	53	0.806993904
Wind	54	0.792213793
Wind	55	0.81299538
Wind	56	0.658292172
Wind	57	0.409410383
Wind	58	0.438483103
Wind	59	0.480446158
Wind	60	0.470234047
Wind	61	0.473547229
Wind	62	0.503383381
Wind	63	0.471549759
Wind	64	0.365377518
Wind	65	0.375679127
Wind	66	0.462176736
Wind	67	0.472747575
Wind	68	0.473496406
Wind	69	0.500113918
Wind	70	0.39954895
Wind	71	0.412130395
Wind	72	0.546282914
Wind	73	0.742507116
Wind	74	0.80850496
Wind	75	0.8533466
Wind	76	0.812398667
Wind	77	0.806993904
Wind	78	0.792213793
Wind	79	0.81299538
Wind	80	0.658292172
Wind	81	0.409410383
Wind	82	0.438483103
Wind	83	0.480446158
Wind	84	0.470234047
Wind	85	0.473547229
Wind	86	0.503383381
Wind	87	0.471549759
Wind	88	0.365377518
Wind	89	0.375679127
Wind	90	0.462176736
Wind	91	0.472747575
Wind	92	0.473496406
Wind	93	0.500113918
Wind	94	0.39954895
Wind	95	0.412130395
Wind	96	0.546282914
Wind	97	0.532555568
Wind	98	0.518392975
Wind	99	0.552269314
Wind	100	0.668733778
Wind	101	0.675022288
Wind	102	0.57388263
Wind	103	0.485456008
Wind	104	0.38605171
Wind	105	0.358507396
Wind	106	0.281369777
Wind	107	0.164516037
Wind	108	0.178522993
Wind	109	0.151167972
Wind	110	0.147760793
Wind	111	0.078986961
Wind	112	0.104913702
Wind	113	0.294529072
Wind	114	0.332418049
Wind	115	0.441943005
Wind	116	0.408356345
Wind	117	0.326165302
Wind	118	0.279935948
Wind	119	0.249623918
Wind	120	0.166203107
Wind	121	0.742507116
Wind	122	0.80850496
Wind	123	0.8533466
Wind	124	0.812398667
Wind	125	0.806993904
Wind	126	0.792213793
Wind	127	0.81299538
Wind	128	0.658292172
Wind	129	0.409410383
Wind	130	0.438483103
Wind	131	0.480446158
Wind	132	0.470234047
Wind	133	0.473547229
Wind	134	0.503383381
Wind	135	0.471549759
Wind	136	0.365377518
Wind	137	0.375679127
Wind	138	0.462176736
Wind	139	0.472747575
Wind	140	0.473496406
Wind	141	0.500113918
Wind	142	0.39954895
Wind	143	0.412130395
Wind	144	0.546282914
Wind	145	0.742507116
Wind	146	0.80850496
Wind	147	0.8533466
Wind	148	0.812398667
Wind	149	0.806993904
Wind	150	0.792213793
Wind	151	0.81299538
Wind	152	0.658292172
Wind	153	0.409410383
Wind	154	0.438483103
Wind	155	0.480446158
Wind	156	0.470234047
Wind	157	0.473547229
Wind	158	0.503383381
Wind	159	0.471549759
Wind	160	0.365377518
Wind	161	0.375679127
Wind	162	0.462176736
Wind	163	0.472747575
Wind	164	0.473496406
Wind	165	0.500113918
Wind	166	0.39954895
Wind	167	0.412130395
Wind	168	0.546282914
