project	timepoint	cap_factor
Hybrid	122	0.0
Hybrid	123	0.0
Hybrid	124	0.0
Hybrid	125	0.0
Hybrid	126	0.0
Hybrid	127	0.0
Hybrid	128	0.093603208
Hybrid	129	0.508901821
Hybrid	130	0.558008377
Hybrid	131	0.533635211
Hybrid	132	0.512837708
Hybrid	133	0.519250633
Hybrid	134	0.544535985
Hybrid	135	0.535537273
Hybrid	136	0.354426496
Hybrid	137	0.0
Hybrid	138	0.0
Hybrid	139	0.0
Hybrid	140	0.0
Hybrid	141	0.0
Hybrid	142	0.0
Hybrid	143	0.0
Hybrid	144	0.0
Hybrid	145	0.0
Hybrid	146	0.0
Hybrid	147	0.0
Hybrid	148	0.0
Hybrid	149	0.0
Hybrid	150	0.0
Hybrid	151	0.0
Hybrid	152	0.093603208
Hybrid	153	0.508901821
Hybrid	154	0.558008377
Hybrid	155	0.533635211
Hybrid	156	0.512837708
Hybrid	157	0.519250633
Hybrid	158	0.544535985
Hybrid	159	0.535537273
Hybrid	160	0.354426496
Hybrid	161	0.0
Hybrid	162	0.0
Hybrid	163	0.0
Hybrid	164	0.0
Hybrid	165	0.0
Hybrid	166	0.0
Hybrid	167	0.0
Hybrid	168	0.0
Solar	1	0.0
Solar	2	0.0
Solar	3	0.0
Solar	4	0.0
Solar	5	0.0
Solar	6	0.0
Solar	7	0.0
Solar	8	0.209083504
Solar	9	0.572827135
Solar	10	0.687339666
Solar	11	0.711589233
Solar	12	0.713212881
Solar	13	0.711060175
Solar	14	0.700130558
Solar	15	0.621948092
Solar	16	0.265172718
Solar	17	0.03676602
Solar	18	0.0
Solar	19	0.0
Solar	20	0.0
Solar	21	0.0
Solar	22	0.0
Solar	23	0.0
Solar	24	0.0
Solar	25	0.0
Solar	26	0.0
Solar	27	0.0
Solar	28	0.0
Solar	29	0.0
Solar	30	0.0
Solar	31	0.0
Solar	32	0.056696229
Solar	33	0.407385525
Solar	34	0.517618696
Solar	35	0.727086385
Solar	36	0.635078567
Solar	37	0.497351647
Solar	38	0.547015087
Solar	39	0.413557856
Solar	40	0.178015123
Solar	41	0.005358391
Solar	42	0.0
Solar	43	0.0
Solar	44	0.0
Solar	45	0.0
Solar	46	0.0
Solar	47	0.0
Solar	48	0.0
Solar	49	0.0
Solar	50	0.0
Solar	51	0.0
Solar	52	0.0
Solar	53	0.0
Solar	54	0.0
Solar	55	0.0
Solar	56	0.233248941
Solar	57	0.604101815
Solar	58	0.704489346
Solar	59	0.698660351
Solar	60	0.718087227
Solar	61	0.593259543
Solar	62	0.538512882
Solar	63	0.428094618
Solar	64	0.37409802
Solar	65	0.032850553
Solar	66	0.0
Solar	67	0.0
Solar	68	0.0
Solar	69	0.0
Solar	70	0.0
Solar	71	0.0
Solar	72	0.0
Solar	73	0.0
Solar	74	0.0
Solar	75	0.0
Solar	76	0.0
Solar	77	0.0
Solar	78	0.0
Solar	79	0.0
Solar	80	0.056696229
Solar	81	0.407385525
Solar	82	0.517618696
Solar	83	0.727086385
Solar	84	0.635078567
Solar	85	0.497351647
Solar	86	0.547015087
Solar	87	0.413557856
Solar	88	0.178015123
Solar	89	0.005358391
Solar	90	0.0
Solar	91	0.0
Solar	92	0.0
Solar	93	0.0
Solar	94	0.0
Solar	95	0.0
Solar	96	0.0
Solar	97	0.0
Solar	98	0.0
Solar	99	0.0
Solar	100	0.0
Solar	101	0.0
Solar	102	0.0
Solar	103	0.0
Solar	104	0.056696229
Solar	105	0.407385525
Solar	106	0.517618696
Solar	107	0.727086385
Solar	108	0.635078567
Solar	109	0.497351647
Solar	110	0.547015087
Solar	111	0.413557856
Solar	112	0.178015123
Solar	113	0.005358391
Solar	114	0.0
Solar	115	0.0
Solar	116	0.0
Solar	117	0.0
Solar	118	0.0
Solar	119	0.0
Solar	120	0.0
Solar	121	0.0
Solar	122	0.0
Solar	123	0.0
Solar	124	0.0
Solar	125	0.0
Solar	126	0.0
Solar	127	0.0
Solar	128	0.093453066
Solar	129	0.509779003
Solar	130	0.680536583
Solar	131	0.734571447
Solar	132	0.739386577
Solar	133	0.720381955
Solar	134	0.73115235
Solar	135	0.496518383
Solar	136	0.27706054
Solar	137	0.006363133
Solar	138	0.0
Solar	139	0.0
Solar	140	0.0
Solar	141	0.0
Solar	142	0.0
Solar	143	0.0
Solar	144	0.0
Solar	145	0.0
Solar	146	0.0
Solar	147	0.0
Solar	148	0.0
Solar	149	0.0
Solar	150	0.0
Solar	151	0.0
Solar	152	0.093453066
Solar	153	0.509779003
Solar	154	0.680536583
Solar	155	0.734571447
Solar	156	0.739386577
Solar	157	0.720381955
Solar	158	0.73115235
Solar	159	0.496518383
Solar	160	0.27706054
Solar	161	0.006363133
Solar	162	0.0
Solar	163	0.0
Solar	164	0.0
Solar	165	0.0
Solar	166	0.0
Solar	167	0.0
Solar	168	0.0
Wind	1	0.311274886
Wind	2	0.255174472
Wind	3	0.197120948
Wind	4	0.217875073
Wind	5	0.237710729
Wind	6	0.243759798
Wind	7	0.323986634
Wind	8	0.192196896
Wind	9	0.079755869
Wind	10	0.166137599
Wind	11	0.290590647
Wind	12	0.296593998
Wind	13	0.305463755
Wind	14	0.34491099
Wind	15	0.342049864
Wind	16	0.369021915
Wind	17	0.572055391
Wind	18	0.709559764
Wind	19	0.686859255
Wind	20	0.678921511
Wind	21	0.75093427
Wind	22	0.757351321
Wind	23	0.760628393
Wind	24	0.708463289
Wind	25	0.049484907
Wind	26	0.038086991
Wind	27	0.023053082
Wind	28	0.025452121
Wind	29	0.025446421
Wind	30	0.017159586
Wind	31	0.013495397
Wind	32	0.011552179
Wind	33	0.02015786
Wind	34	0.02379685
Wind	35	0.031886928
Wind	36	0.037130245
Wind	37	0.050777424
Wind	38	0.069043399
Wind	39	0.110543095
Wind	40	0.137997004
Wind	41	0.177279299
Wind	42	0.297989885
Wind	43	0.28181446
Wind	44	0.29129658
Wind	45	0.325785025
Wind	46	0.360913377
Wind	47	0.492163618
Wind	48	0.572893056
Wind	49	0.135055253
Wind	50	0.114965807
Wind	51	0.097977349
Wind	52	0.056407408
Wind	53	0.042889112
Wind	54	0.032532329
Wind	55	0.048166222
Wind	56	0.019372377
Wind	57	0.00980092
Wind	58	0.013034449
Wind	59	0.019194616
Wind	60	0.050132707
Wind	61	0.126662456
Wind	62	0.186445859
Wind	63	0.202435718
Wind	64	0.287694353
Wind	65	0.44858038
Wind	66	0.54457845
Wind	67	0.534923101
Wind	68	0.547698142
Wind	69	0.528278469
Wind	70	0.470029727
Wind	71	0.536356862
Wind	72	0.517130078
Wind	73	0.135055253
Wind	74	0.114965807
Wind	75	0.097977349
Wind	76	0.056407408
Wind	77	0.042889112
Wind	78	0.032532329
Wind	79	0.048166222
Wind	80	0.019372377
Wind	81	0.00980092
Wind	82	0.013034449
Wind	83	0.019194616
Wind	84	0.050132707
Wind	85	0.126662456
Wind	86	0.186445859
Wind	87	0.202435718
Wind	88	0.287694353
Wind	89	0.44858038
Wind	90	0.54457845
Wind	91	0.534923101
Wind	92	0.547698142
Wind	93	0.528278469
Wind	94	0.470029727
Wind	95	0.536356862
Wind	96	0.517130078
Wind	97	0.742507116
Wind	98	0.80850496
Wind	99	0.8533466
Wind	100	0.812398667
Wind	101	0.806993904
Wind	102	0.792213793
Wind	103	0.81299538
Wind	104	0.658292172
Wind	105	0.409410383
Wind	106	0.438483103
Wind	107	0.480446158
Wind	108	0.470234047
Wind	109	0.473547229
Wind	110	0.503383381
Wind	111	0.471549759
Wind	112	0.365377518
Wind	113	0.375679127
Wind	114	0.462176736
Wind	115	0.472747575
Wind	116	0.473496406
Wind	117	0.500113918
Wind	118	0.39954895
Wind	119	0.412130395
Wind	120	0.546282914
Wind	121	0.742507116
Wind	122	0.80850496
Wind	123	0.8533466
Wind	124	0.812398667
Wind	125	0.806993904
Wind	126	0.792213793
Wind	127	0.81299538
Wind	128	0.658292172
Wind	129	0.409410383
Wind	130	0.438483103
Wind	131	0.480446158
Wind	132	0.470234047
Wind	133	0.473547229
Wind	134	0.503383381
Wind	135	0.471549759
Wind	136	0.365377518
Wind	137	0.375679127
Wind	138	0.462176736
Wind	139	0.472747575
Wind	140	0.473496406
Wind	141	0.500113918
Wind	142	0.39954895
Wind	143	0.412130395
Wind	144	0.546282914
Wind	145	0.532555568
Wind	146	0.518392975
Wind	147	0.552269314
Wind	148	0.668733778
Wind	149	0.675022288
Wind	150	0.57388263
Wind	151	0.485456008
Wind	152	0.38605171
Wind	153	0.358507396
Wind	154	0.281369777
Wind	155	0.164516037
Wind	156	0.178522993
Wind	157	0.151167972
Wind	158	0.147760793
Wind	159	0.078986961
Wind	160	0.104913702
Wind	161	0.294529072
Wind	162	0.332418049
Wind	163	0.441943005
Wind	164	0.408356345
Wind	165	0.326165302
Wind	166	0.279935948
Wind	167	0.249623918
Wind	168	0.166203107
