project	timepoint	cap_factor
Solar	171	0.0
Solar	172	0.0
Solar	173	0.0
Solar	174	0.0
Solar	175	0.0
Solar	176	0.056696229
Solar	177	0.407385525
Solar	178	0.517618696
Solar	179	0.727086385
Solar	180	0.635078567
Solar	181	0.497351647
Solar	182	0.547015087
Solar	183	0.413557856
Solar	184	0.178015123
Solar	185	0.005358391
Solar	186	0.0
Solar	187	0.0
Solar	188	0.0
Solar	189	0.0
Solar	190	0.0
Solar	191	0.0
Solar	192	0.0
Solar	193	0.0
Solar	194	0.0
Solar	195	0.0
Solar	196	0.0
Solar	197	0.0
Solar	198	0.0
Solar	199	0.0
Solar	200	0.233248941
Solar	201	0.604101815
Solar	202	0.704489346
Solar	203	0.698660351
Solar	204	0.718087227
Solar	205	0.593259543
Solar	206	0.538512882
Solar	207	0.428094618
Solar	208	0.37409802
Solar	209	0.032850553
Solar	210	0.0
Solar	211	0.0
Solar	212	0.0
Solar	213	0.0
Solar	214	0.0
Solar	215	0.0
Solar	216	0.0
Solar	217	0.0
Solar	218	0.0
Solar	219	0.0
Solar	220	0.0
Solar	221	0.0
Solar	222	0.0
Solar	223	0.0
Solar	224	0.212551228
Solar	225	0.572709427
Solar	226	0.69987023
Solar	227	0.694508507
Solar	228	0.675789308
Solar	229	0.680137518
Solar	230	0.708605066
Solar	231	0.652167833
Solar	232	0.462829378
Solar	233	0.056847791
Solar	234	0.0
Solar	235	0.0
Solar	236	0.0
Solar	237	0.0
Solar	238	0.0
Solar	239	0.0
Solar	240	0.0
Solar	241	0.0
Solar	242	0.0
Solar	243	0.0
Solar	244	0.0
Solar	245	0.0
Solar	246	0.0
Solar	247	0.0
Solar	248	0.178566881
Solar	249	0.604066892
Solar	250	0.715839872
Solar	251	0.745678512
Solar	252	0.741953069
Solar	253	0.737586096
Solar	254	0.727815652
Solar	255	0.675473559
Solar	256	0.488279963
Solar	257	0.068095718
Solar	258	0.0
Solar	259	0.0
Solar	260	0.0
Solar	261	0.0
Solar	262	0.0
Solar	263	0.0
Solar	264	0.0
Solar	265	0.0
Solar	266	0.0
Solar	267	0.0
Solar	268	0.0
Solar	269	0.0
Solar	270	0.0
Solar	271	0.0
Solar	272	0.231252966
Solar	273	0.395245167
Solar	274	0.617865787
Solar	275	0.611932587
Solar	276	0.670915892
Solar	277	0.717216313
Solar	278	0.650990665
Solar	279	0.572771908
Solar	280	0.430404261
Solar	281	0.077173011
Solar	282	0.0
Solar	283	0.0
Solar	284	0.0
Solar	285	0.0
Solar	286	0.0
Solar	287	0.0
Solar	288	0.0
Solar	289	0.0
Solar	290	0.0
Solar	291	0.0
Solar	292	0.0
Solar	293	0.0
Solar	294	0.0
Solar	295	0.0
Solar	296	0.19313733
Solar	297	0.516917895
Solar	298	0.628238156
Solar	299	0.695805718
Solar	300	0.704045618
Solar	301	0.689843789
Solar	302	0.689244444
Solar	303	0.670837044
Solar	304	0.4989103
Solar	305	0.084396449
Solar	306	0.0
Solar	307	0.0
Solar	308	0.0
Solar	309	0.0
Solar	310	0.0
Solar	311	0.0
Solar	312	0.0
Solar	313	0.0
Solar	314	0.0
Solar	315	0.0
Solar	316	0.0
Solar	317	0.0
Solar	318	0.0
Solar	319	0.0
Solar	320	0.244961864
Solar	321	0.63477839
Solar	322	0.743332865
Solar	323	0.762231353
Solar	324	0.758716262
Solar	325	0.750997193
Solar	326	0.742084467
Solar	327	0.679781809
Solar	328	0.483090138
Solar	329	0.08375556
Solar	330	0.0
Solar	331	0.0
Solar	332	0.0
Solar	333	0.0
Solar	334	0.0
Solar	335	0.0
Solar	336	0.0
Wind	169	0.135055253
Wind	170	0.114965807
Wind	171	0.097977349
Wind	172	0.056407408
Wind	173	0.042889112
Wind	174	0.032532329
Wind	175	0.048166222
Wind	176	0.019372377
Wind	177	0.00980092
Wind	178	0.013034449
Wind	179	0.019194616
Wind	180	0.050132707
Wind	181	0.126662456
Wind	182	0.186445859
Wind	183	0.202435718
Wind	184	0.287694353
Wind	185	0.44858038
Wind	186	0.54457845
Wind	187	0.534923101
Wind	188	0.547698142
Wind	189	0.528278469
Wind	190	0.470029727
Wind	191	0.536356862
Wind	192	0.517130078
Wind	193	0.532555568
Wind	194	0.518392975
Wind	195	0.552269314
Wind	196	0.668733778
Wind	197	0.675022288
Wind	198	0.57388263
Wind	199	0.485456008
Wind	200	0.38605171
Wind	201	0.358507396
Wind	202	0.281369777
Wind	203	0.164516037
Wind	204	0.178522993
Wind	205	0.151167972
Wind	206	0.147760793
Wind	207	0.078986961
Wind	208	0.104913702
Wind	209	0.294529072
Wind	210	0.332418049
Wind	211	0.441943005
Wind	212	0.408356345
Wind	213	0.326165302
Wind	214	0.279935948
Wind	215	0.249623918
Wind	216	0.166203107
Wind	217	0.148369747
Wind	218	0.125725173
Wind	219	0.15690781
Wind	220	0.185754443
Wind	221	0.212693774
Wind	222	0.235000479
Wind	223	0.355463795
Wind	224	0.325008215
Wind	225	0.10378698
Wind	226	0.062843437
Wind	227	0.0865725
Wind	228	0.114486032
Wind	229	0.137483247
Wind	230	0.144676575
Wind	231	0.116707862
Wind	232	0.157675385
Wind	233	0.343363782
Wind	234	0.326697122
Wind	235	0.294493918
Wind	236	0.317054981
Wind	237	0.22727384
Wind	238	0.165799593
Wind	239	0.189642487
Wind	240	0.239688258
Wind	241	0.185398204
Wind	242	0.152025462
Wind	243	0.063157059
Wind	244	0.03580618
Wind	245	0.036335931
Wind	246	0.074121362
Wind	247	0.124911202
Wind	248	0.134148461
Wind	249	0.126637256
Wind	250	0.082207442
Wind	251	0.057737111
Wind	252	0.056412597
Wind	253	0.07093
Wind	254	0.087167365
Wind	255	0.108957943
Wind	256	0.096823233
Wind	257	0.144986622
Wind	258	0.229057054
Wind	259	0.250977777
Wind	260	0.235927201
Wind	261	0.114073087
Wind	262	0.051850134
Wind	263	0.021621148
Wind	264	0.009341941
Wind	265	0.004921539
Wind	266	0.003151227
Wind	267	0.003211915
Wind	268	0.004424539
Wind	269	0.007300281
Wind	270	0.010745987
Wind	271	0.022404585
Wind	272	0.03868624
Wind	273	0.038600144
Wind	274	0.019473182
Wind	275	0.038368383
Wind	276	0.061016495
Wind	277	0.10684217
Wind	278	0.148384874
Wind	279	0.179542011
Wind	280	0.241326933
Wind	281	0.500823515
Wind	282	0.716315178
Wind	283	0.658150234
Wind	284	0.668717569
Wind	285	0.676623063
Wind	286	0.669380038
Wind	287	0.6859747
Wind	288	0.690616618
Wind	289	0.681729275
Wind	290	0.655106598
Wind	291	0.633601529
Wind	292	0.614039409
Wind	293	0.596050547
Wind	294	0.59055651
Wind	295	0.604547914
Wind	296	0.591856006
Wind	297	0.574728399
Wind	298	0.499900593
Wind	299	0.541515395
Wind	300	0.569708718
Wind	301	0.586387672
Wind	302	0.601187928
Wind	303	0.568731582
Wind	304	0.558912261
Wind	305	0.626122116
Wind	306	0.585040382
Wind	307	0.617142639
Wind	308	0.584520455
Wind	309	0.476592077
Wind	310	0.638882976
Wind	311	0.483501117
Wind	312	0.424602447
Wind	313	0.528813049
Wind	314	0.604924702
Wind	315	0.426837292
Wind	316	0.290166499
Wind	317	0.261696969
Wind	318	0.407330486
Wind	319	0.561178101
Wind	320	0.654357928
Wind	321	0.547106129
Wind	322	0.693032995
Wind	323	0.696820763
Wind	324	0.735573479
Wind	325	0.784523526
Wind	326	0.75704076
Wind	327	0.740225735
Wind	328	0.701554192
Wind	329	0.638397512
Wind	330	0.673028822
Wind	331	0.673023234
Wind	332	0.637177996
Wind	333	0.565854371
Wind	334	0.272301397
Wind	335	0.157916374
Wind	336	0.249387373
