project	timepoint	cap_factor
Hybrid	122	0.0
Hybrid	123	0.0
Hybrid	124	0.0
Hybrid	125	0.0
Hybrid	126	0.0
Hybrid	127	0.0
Hybrid	128	0.192699819
Hybrid	129	0.498257892
Hybrid	130	0.542706595
Hybrid	131	0.520435377
Hybrid	132	0.477992302
Hybrid	133	0.416904688
Hybrid	134	0.405739848
Hybrid	135	0.002843403
Hybrid	136	0.128767882
Hybrid	137	0.0
Hybrid	138	0.0
Hybrid	139	0.0
Hybrid	140	0.0
Hybrid	141	0.0
Hybrid	142	0.0
Hybrid	143	0.0
Hybrid	144	0.0
Hybrid	145	0.0
Hybrid	146	0.0
Hybrid	147	0.0
Hybrid	148	0.0
Hybrid	149	0.0
Hybrid	150	0.0
Hybrid	151	0.0
Hybrid	152	0.156763311
Hybrid	153	0.413843506
Hybrid	154	0.442124083
Hybrid	155	0.510166153
Hybrid	156	0.489995637
Hybrid	157	0.494950224
Hybrid	158	0.510576408
Hybrid	159	0.501425327
Hybrid	160	0.341608643
Hybrid	161	0.0
Hybrid	162	0.0
Hybrid	163	0.0
Hybrid	164	0.0
Hybrid	165	0.0
Hybrid	166	0.0
Hybrid	167	0.0
Hybrid	168	0.0
Solar	1	0.0
Solar	2	0.0
Solar	3	0.0
Solar	4	0.0
Solar	5	0.0
Solar	6	0.0
Solar	7	0.0
Solar	8	0.186373846
Solar	9	0.423381323
Solar	10	0.644571765
Solar	11	0.719970283
Solar	12	0.689136165
Solar	13	0.686220623
Solar	14	0.677499985
Solar	15	0.523074117
Solar	16	0.338409657
Solar	17	0.001148738
Solar	18	0.0
Solar	19	0.0
Solar	20	0.0
Solar	21	0.0
Solar	22	0.0
Solar	23	0.0
Solar	24	0.0
Solar	25	0.0
Solar	26	0.0
Solar	27	0.0
Solar	28	0.0
Solar	29	0.0
Solar	30	0.0
Solar	31	0.0
Solar	32	0.240674301
Solar	33	0.615802123
Solar	34	0.716733419
Solar	35	0.730903228
Solar	36	0.727533514
Solar	37	0.725401839
Solar	38	0.71905479
Solar	39	0.664973311
Solar	40	0.446601934
Solar	41	0.004551855
Solar	42	0.0
Solar	43	0.0
Solar	44	0.0
Solar	45	0.0
Solar	46	0.0
Solar	47	0.0
Solar	48	0.0
Solar	49	0.0
Solar	50	0.0
Solar	51	0.0
Solar	52	0.0
Solar	53	0.0
Solar	54	0.0
Solar	55	0.0
Solar	56	0.182691727
Solar	57	0.625667812
Solar	58	0.73438742
Solar	59	0.738385581
Solar	60	0.737546743
Solar	61	0.730728095
Solar	62	0.705536994
Solar	63	0.601942101
Solar	64	0.243293388
Solar	65	0.00276587
Solar	66	0.0
Solar	67	0.0
Solar	68	0.0
Solar	69	0.0
Solar	70	0.0
Solar	71	0.0
Solar	72	0.0
Solar	73	0.0
Solar	74	0.0
Solar	75	0.0
Solar	76	0.0
Solar	77	0.0
Solar	78	0.0
Solar	79	0.0
Solar	80	0.109991832
Solar	81	0.4537403
Solar	82	0.549160733
Solar	83	0.628092878
Solar	84	0.614489706
Solar	85	0.506240613
Solar	86	0.485371148
Solar	87	0.577595826
Solar	88	0.192085142
Solar	89	0.005705396
Solar	90	0.0
Solar	91	0.0
Solar	92	0.0
Solar	93	0.0
Solar	94	0.0
Solar	95	0.0
Solar	96	0.0
Solar	97	0.0
Solar	98	0.0
Solar	99	0.0
Solar	100	0.0
Solar	101	0.0
Solar	102	0.0
Solar	103	0.0
Solar	104	0.208688738
Solar	105	0.614835971
Solar	106	0.722622844
Solar	107	0.735156417
Solar	108	0.731380499
Solar	109	0.727214536
Solar	110	0.713624936
Solar	111	0.65405525
Solar	112	0.409179429
Solar	113	0.011110784
Solar	114	0.0
Solar	115	0.0
Solar	116	0.0
Solar	117	0.0
Solar	118	0.0
Solar	119	0.0
Solar	120	0.0
Solar	121	0.0
Solar	122	0.0
Solar	123	0.0
Solar	124	0.0
Solar	125	0.0
Solar	126	0.0
Solar	127	0.0
Solar	128	0.136911221
Solar	129	0.396963698
Solar	130	0.687922966
Solar	131	0.571037668
Solar	132	0.563842558
Solar	133	0.600001861
Solar	134	0.605099435
Solar	135	0.613589894
Solar	136	0.411190032
Solar	137	0.021923445
Solar	138	0.0
Solar	139	0.0
Solar	140	0.0
Solar	141	0.0
Solar	142	0.0
Solar	143	0.0
Solar	144	0.0
Solar	145	0.0
Solar	146	0.0
Solar	147	0.0
Solar	148	0.0
Solar	149	0.0
Solar	150	0.0
Solar	151	0.0
Solar	152	0.088306658
Solar	153	0.456032074
Solar	154	0.63909617
Solar	155	0.687596956
Solar	156	0.693141399
Solar	157	0.709281556
Solar	158	0.699067462
Solar	159	0.64435602
Solar	160	0.446035417
Solar	161	0.031961431
Solar	162	0.0
Solar	163	0.0
Solar	164	0.0
Solar	165	0.0
Solar	166	0.0
Solar	167	0.0
Solar	168	0.0
Wind	1	0.699066216
Wind	2	0.804794477
Wind	3	0.753185047
Wind	4	0.701416914
Wind	5	0.677289991
Wind	6	0.674763973
Wind	7	0.731923008
Wind	8	0.74791863
Wind	9	0.609634792
Wind	10	0.471942093
Wind	11	0.400663621
Wind	12	0.379442287
Wind	13	0.361615923
Wind	14	0.381563128
Wind	15	0.306907329
Wind	16	0.280251327
Wind	17	0.370894657
Wind	18	0.365857628
Wind	19	0.232538772
Wind	20	0.340010141
Wind	21	0.374054705
Wind	22	0.26642542
Wind	23	0.20769873
Wind	24	0.203304344
Wind	25	0.19144344
Wind	26	0.202123736
Wind	27	0.142588459
Wind	28	0.10786511
Wind	29	0.113000992
Wind	30	0.170146855
Wind	31	0.163809131
Wind	32	0.225357755
Wind	33	0.037760812
Wind	34	0.067280622
Wind	35	0.139579154
Wind	36	0.224592122
Wind	37	0.266375103
Wind	38	0.332073769
Wind	39	0.330253652
Wind	40	0.430487909
Wind	41	0.606641883
Wind	42	0.373195434
Wind	43	0.469478035
Wind	44	0.353744849
Wind	45	0.477550856
Wind	46	0.648190369
Wind	47	0.752817311
Wind	48	0.581758777
Wind	49	0.496702506
Wind	50	0.467220659
Wind	51	0.371459376
Wind	52	0.361631145
Wind	53	0.402834151
Wind	54	0.370533405
Wind	55	0.392180093
Wind	56	0.28242467
Wind	57	0.071037463
Wind	58	0.060483181
Wind	59	0.032595703
Wind	60	0.026520439
Wind	61	0.020629668
Wind	62	0.015829517
Wind	63	0.017705516
Wind	64	0.021157958
Wind	65	0.041152288
Wind	66	0.08062629
Wind	67	0.117840914
Wind	68	0.101971562
Wind	69	0.093677894
Wind	70	0.092268416
Wind	71	0.068861384
Wind	72	0.034831303
Wind	73	0.016367531
Wind	74	0.014187956
Wind	75	0.023242417
Wind	76	0.015073842
Wind	77	0.014624902
Wind	78	0.01642427
Wind	79	0.018768785
Wind	80	0.014473774
Wind	81	0.006420599
Wind	82	0.004578226
Wind	83	0.00497825
Wind	84	0.005986848
Wind	85	0.008251973
Wind	86	0.012046315
Wind	87	0.019511303
Wind	88	0.019503595
Wind	89	0.029821989
Wind	90	0.033881474
Wind	91	0.04442542
Wind	92	0.04645503
Wind	93	0.053503623
Wind	94	0.109149247
Wind	95	0.066468769
Wind	96	0.126206971
Wind	97	0.265670897
Wind	98	0.279766039
Wind	99	0.400726769
Wind	100	0.484250803
Wind	101	0.50404462
Wind	102	0.505665072
Wind	103	0.49038283
Wind	104	0.525487272
Wind	105	0.310297226
Wind	106	0.252358673
Wind	107	0.40114765
Wind	108	0.344158484
Wind	109	0.349620846
Wind	110	0.343932562
Wind	111	0.326682746
Wind	112	0.36744133
Wind	113	0.645137453
Wind	114	0.664388553
Wind	115	0.640976542
Wind	116	0.66683572
Wind	117	0.68115357
Wind	118	0.666009882
Wind	119	0.712231932
Wind	120	0.696250999
Wind	121	0.61051003
Wind	122	0.577315807
Wind	123	0.566129592
Wind	124	0.553791432
Wind	125	0.550623134
Wind	126	0.52462957
Wind	127	0.552955866
Wind	128	0.677221803
Wind	129	0.573531489
Wind	130	0.490798096
Wind	131	0.455591033
Wind	132	0.407453816
Wind	133	0.419413952
Wind	134	0.417653145
Wind	135	0.381859429
Wind	136	0.414710404
Wind	137	0.564275039
Wind	138	0.72113432
Wind	139	0.845394582
Wind	140	0.819730042
Wind	141	0.781152062
Wind	142	0.779093312
Wind	143	0.700040797
Wind	144	0.699891038
Wind	145	0.652124229
Wind	146	0.652797057
Wind	147	0.664507608
Wind	148	0.650366473
Wind	149	0.638090668
Wind	150	0.591022304
Wind	151	0.595581448
Wind	152	0.600126251
Wind	153	0.449015246
Wind	154	0.345648593
Wind	155	0.284309709
Wind	156	0.281648436
Wind	157	0.232826495
Wind	158	0.168428468
Wind	159	0.153560308
Wind	160	0.160452291
Wind	161	0.154178427
Wind	162	0.16220834
Wind	163	0.161179086
Wind	164	0.148678577
Wind	165	0.142570918
Wind	166	0.146029395
Wind	167	0.175850692
Wind	168	0.171977123
