project	timepoint	cap_factor
Solar	171	0.0
Solar	172	0.0
Solar	173	0.0
Solar	174	0.0
Solar	175	0.0
Solar	176	0.244202655
Solar	177	0.627353932
Solar	178	0.729133218
Solar	179	0.747554819
Solar	180	0.746962437
Solar	181	0.744566768
Solar	182	0.734738034
Solar	183	0.680715391
Solar	184	0.500090356
Solar	185	0.078674331
Solar	186	0.0
Solar	187	0.0
Solar	188	0.0
Solar	189	0.0
Solar	190	0.0
Solar	191	0.0
Solar	192	0.0
Solar	193	0.0
Solar	194	0.0
Solar	195	0.0
Solar	196	0.0
Solar	197	0.0
Solar	198	0.0
Solar	199	0.0
Solar	200	0.093453066
Solar	201	0.509779003
Solar	202	0.680536583
Solar	203	0.734571447
Solar	204	0.739386577
Solar	205	0.720381955
Solar	206	0.73115235
Solar	207	0.496518383
Solar	208	0.27706054
Solar	209	0.006363133
Solar	210	0.0
Solar	211	0.0
Solar	212	0.0
Solar	213	0.0
Solar	214	0.0
Solar	215	0.0
Solar	216	0.0
Solar	217	0.0
Solar	218	0.0
Solar	219	0.0
Solar	220	0.0
Solar	221	0.0
Solar	222	0.0
Solar	223	0.0
Solar	224	0.056696229
Solar	225	0.407385525
Solar	226	0.517618696
Solar	227	0.727086385
Solar	228	0.635078567
Solar	229	0.497351647
Solar	230	0.547015087
Solar	231	0.413557856
Solar	232	0.178015123
Solar	233	0.005358391
Solar	234	0.0
Solar	235	0.0
Solar	236	0.0
Solar	237	0.0
Solar	238	0.0
Solar	239	0.0
Solar	240	0.0
Solar	241	0.0
Solar	242	0.0
Solar	243	0.0
Solar	244	0.0
Solar	245	0.0
Solar	246	0.0
Solar	247	0.0
Solar	248	0.056696229
Solar	249	0.407385525
Solar	250	0.517618696
Solar	251	0.727086385
Solar	252	0.635078567
Solar	253	0.497351647
Solar	254	0.547015087
Solar	255	0.413557856
Solar	256	0.178015123
Solar	257	0.005358391
Solar	258	0.0
Solar	259	0.0
Solar	260	0.0
Solar	261	0.0
Solar	262	0.0
Solar	263	0.0
Solar	264	0.0
Solar	265	0.0
Solar	266	0.0
Solar	267	0.0
Solar	268	0.0
Solar	269	0.0
Solar	270	0.0
Solar	271	0.0
Solar	272	0.244202655
Solar	273	0.627353932
Solar	274	0.729133218
Solar	275	0.747554819
Solar	276	0.746962437
Solar	277	0.744566768
Solar	278	0.734738034
Solar	279	0.680715391
Solar	280	0.500090356
Solar	281	0.078674331
Solar	282	0.0
Solar	283	0.0
Solar	284	0.0
Solar	285	0.0
Solar	286	0.0
Solar	287	0.0
Solar	288	0.0
Solar	289	0.0
Solar	290	0.0
Solar	291	0.0
Solar	292	0.0
Solar	293	0.0
Solar	294	0.0
Solar	295	0.0
Solar	296	0.233248941
Solar	297	0.604101815
Solar	298	0.704489346
Solar	299	0.698660351
Solar	300	0.718087227
Solar	301	0.593259543
Solar	302	0.538512882
Solar	303	0.428094618
Solar	304	0.37409802
Solar	305	0.032850553
Solar	306	0.0
Solar	307	0.0
Solar	308	0.0
Solar	309	0.0
Solar	310	0.0
Solar	311	0.0
Solar	312	0.0
Solar	313	0.0
Solar	314	0.0
Solar	315	0.0
Solar	316	0.0
Solar	317	0.0
Solar	318	0.0
Solar	319	0.0
Solar	320	0.244202655
Solar	321	0.627353932
Solar	322	0.729133218
Solar	323	0.747554819
Solar	324	0.746962437
Solar	325	0.744566768
Solar	326	0.734738034
Solar	327	0.680715391
Solar	328	0.500090356
Solar	329	0.078674331
Solar	330	0.0
Solar	331	0.0
Solar	332	0.0
Solar	333	0.0
Solar	334	0.0
Solar	335	0.0
Solar	336	0.0
Wind	169	0.135055253
Wind	170	0.114965807
Wind	171	0.097977349
Wind	172	0.056407408
Wind	173	0.042889112
Wind	174	0.032532329
Wind	175	0.048166222
Wind	176	0.019372377
Wind	177	0.00980092
Wind	178	0.013034449
Wind	179	0.019194616
Wind	180	0.050132707
Wind	181	0.126662456
Wind	182	0.186445859
Wind	183	0.202435718
Wind	184	0.287694353
Wind	185	0.44858038
Wind	186	0.54457845
Wind	187	0.534923101
Wind	188	0.547698142
Wind	189	0.528278469
Wind	190	0.470029727
Wind	191	0.536356862
Wind	192	0.517130078
Wind	193	0.049484907
Wind	194	0.038086991
Wind	195	0.023053082
Wind	196	0.025452121
Wind	197	0.025446421
Wind	198	0.017159586
Wind	199	0.013495397
Wind	200	0.011552179
Wind	201	0.02015786
Wind	202	0.02379685
Wind	203	0.031886928
Wind	204	0.037130245
Wind	205	0.050777424
Wind	206	0.069043399
Wind	207	0.110543095
Wind	208	0.137997004
Wind	209	0.177279299
Wind	210	0.297989885
Wind	211	0.28181446
Wind	212	0.29129658
Wind	213	0.325785025
Wind	214	0.360913377
Wind	215	0.492163618
Wind	216	0.572893056
Wind	217	0.742507116
Wind	218	0.80850496
Wind	219	0.8533466
Wind	220	0.812398667
Wind	221	0.806993904
Wind	222	0.792213793
Wind	223	0.81299538
Wind	224	0.658292172
Wind	225	0.409410383
Wind	226	0.438483103
Wind	227	0.480446158
Wind	228	0.470234047
Wind	229	0.473547229
Wind	230	0.503383381
Wind	231	0.471549759
Wind	232	0.365377518
Wind	233	0.375679127
Wind	234	0.462176736
Wind	235	0.472747575
Wind	236	0.473496406
Wind	237	0.500113918
Wind	238	0.39954895
Wind	239	0.412130395
Wind	240	0.546282914
Wind	241	0.532555568
Wind	242	0.518392975
Wind	243	0.552269314
Wind	244	0.668733778
Wind	245	0.675022288
Wind	246	0.57388263
Wind	247	0.485456008
Wind	248	0.38605171
Wind	249	0.358507396
Wind	250	0.281369777
Wind	251	0.164516037
Wind	252	0.178522993
Wind	253	0.151167972
Wind	254	0.147760793
Wind	255	0.078986961
Wind	256	0.104913702
Wind	257	0.294529072
Wind	258	0.332418049
Wind	259	0.441943005
Wind	260	0.408356345
Wind	261	0.326165302
Wind	262	0.279935948
Wind	263	0.249623918
Wind	264	0.166203107
Wind	265	0.049484907
Wind	266	0.038086991
Wind	267	0.023053082
Wind	268	0.025452121
Wind	269	0.025446421
Wind	270	0.017159586
Wind	271	0.013495397
Wind	272	0.011552179
Wind	273	0.02015786
Wind	274	0.02379685
Wind	275	0.031886928
Wind	276	0.037130245
Wind	277	0.050777424
Wind	278	0.069043399
Wind	279	0.110543095
Wind	280	0.137997004
Wind	281	0.177279299
Wind	282	0.297989885
Wind	283	0.28181446
Wind	284	0.29129658
Wind	285	0.325785025
Wind	286	0.360913377
Wind	287	0.492163618
Wind	288	0.572893056
Wind	289	0.532555568
Wind	290	0.518392975
Wind	291	0.552269314
Wind	292	0.668733778
Wind	293	0.675022288
Wind	294	0.57388263
Wind	295	0.485456008
Wind	296	0.38605171
Wind	297	0.358507396
Wind	298	0.281369777
Wind	299	0.164516037
Wind	300	0.178522993
Wind	301	0.151167972
Wind	302	0.147760793
Wind	303	0.078986961
Wind	304	0.104913702
Wind	305	0.294529072
Wind	306	0.332418049
Wind	307	0.441943005
Wind	308	0.408356345
Wind	309	0.326165302
Wind	310	0.279935948
Wind	311	0.249623918
Wind	312	0.166203107
Wind	313	0.742507116
Wind	314	0.80850496
Wind	315	0.8533466
Wind	316	0.812398667
Wind	317	0.806993904
Wind	318	0.792213793
Wind	319	0.81299538
Wind	320	0.658292172
Wind	321	0.409410383
Wind	322	0.438483103
Wind	323	0.480446158
Wind	324	0.470234047
Wind	325	0.473547229
Wind	326	0.503383381
Wind	327	0.471549759
Wind	328	0.365377518
Wind	329	0.375679127
Wind	330	0.462176736
Wind	331	0.472747575
Wind	332	0.473496406
Wind	333	0.500113918
Wind	334	0.39954895
Wind	335	0.412130395
Wind	336	0.546282914
