project	timepoint	cap_factor
Hybrid	122	0.0
Hybrid	123	0.0
Hybrid	124	0.0
Hybrid	125	0.0
Hybrid	126	0.0
Hybrid	127	0.0
Hybrid	128	0.015009679
Hybrid	129	0.241994884
Hybrid	130	0.443686021
Hybrid	131	0.47913606
Hybrid	132	0.509384527
Hybrid	133	0.513120538
Hybrid	134	0.411877974
Hybrid	135	0.514697005
Hybrid	136	0.342082071
Hybrid	137	0.0
Hybrid	138	0.0
Hybrid	139	0.0
Hybrid	140	0.0
Hybrid	141	0.0
Hybrid	142	0.0
Hybrid	143	0.0
Hybrid	144	0.0
Hybrid	145	0.0
Hybrid	146	0.0
Hybrid	147	0.0
Hybrid	148	0.0
Hybrid	149	0.0
Hybrid	150	0.0
Hybrid	151	0.0
Hybrid	152	0.187141194
Hybrid	153	0.494784086
Hybrid	154	0.538899513
Hybrid	155	0.517687412
Hybrid	156	0.40510984
Hybrid	157	0.506343264
Hybrid	158	0.518790361
Hybrid	159	0.503994854
Hybrid	160	0.331532923
Hybrid	161	0.0
Hybrid	162	0.0
Hybrid	163	0.0
Hybrid	164	0.0
Hybrid	165	0.0
Hybrid	166	0.0
Hybrid	167	0.0
Hybrid	168	0.0
Solar	1	0.0
Solar	2	0.0
Solar	3	0.0
Solar	4	0.0
Solar	5	0.0
Solar	6	0.0
Solar	7	0.0
Solar	8	0.259323558
Solar	9	0.602857745
Solar	10	0.747593106
Solar	11	0.765247267
Solar	12	0.760177845
Solar	13	0.755964151
Solar	14	0.747134449
Solar	15	0.684879733
Solar	16	0.446065426
Solar	17	0.000876565
Solar	18	0.0
Solar	19	0.0
Solar	20	0.0
Solar	21	0.0
Solar	22	0.0
Solar	23	0.0
Solar	24	0.0
Solar	25	0.0
Solar	26	0.0
Solar	27	0.0
Solar	28	0.0
Solar	29	0.0
Solar	30	0.0
Solar	31	0.0
Solar	32	0.20609503
Solar	33	0.506824359
Solar	34	0.667818691
Solar	35	0.707131116
Solar	36	0.635492605
Solar	37	0.686737172
Solar	38	0.538561192
Solar	39	0.352774732
Solar	40	0.237726834
Solar	41	0.001830044
Solar	42	0.0
Solar	43	0.0
Solar	44	0.0
Solar	45	0.0
Solar	46	0.0
Solar	47	0.0
Solar	48	0.0
Solar	49	0.0
Solar	50	0.0
Solar	51	0.0
Solar	52	0.0
Solar	53	0.0
Solar	54	0.0
Solar	55	0.0
Solar	56	0.1928908
Solar	57	0.237045222
Solar	58	0.279534099
Solar	59	0.340720081
Solar	60	0.612940714
Solar	61	0.469176907
Solar	62	0.654059601
Solar	63	0.572112597
Solar	64	0.236222788
Solar	65	0.003856396
Solar	66	0.0
Solar	67	0.0
Solar	68	0.0
Solar	69	0.0
Solar	70	0.0
Solar	71	0.0
Solar	72	0.0
Solar	73	0.0
Solar	74	0.0
Solar	75	0.0
Solar	76	0.0
Solar	77	0.0
Solar	78	0.0
Solar	79	0.0
Solar	80	0.238198437
Solar	81	0.597657703
Solar	82	0.711090936
Solar	83	0.732077818
Solar	84	0.728949831
Solar	85	0.730095146
Solar	86	0.679686885
Solar	87	0.621763529
Solar	88	0.416910398
Solar	89	0.004994851
Solar	90	0.0
Solar	91	0.0
Solar	92	0.0
Solar	93	0.0
Solar	94	0.0
Solar	95	0.0
Solar	96	0.0
Solar	97	0.0
Solar	98	0.0
Solar	99	0.0
Solar	100	0.0
Solar	101	0.0
Solar	102	0.0
Solar	103	0.0
Solar	104	0.093453066
Solar	105	0.509779003
Solar	106	0.680536583
Solar	107	0.734571447
Solar	108	0.739386577
Solar	109	0.720381955
Solar	110	0.73115235
Solar	111	0.496518383
Solar	112	0.27706054
Solar	113	0.006363133
Solar	114	0.0
Solar	115	0.0
Solar	116	0.0
Solar	117	0.0
Solar	118	0.0
Solar	119	0.0
Solar	120	0.0
Solar	121	0.0
Solar	122	0.0
Solar	123	0.0
Solar	124	0.0
Solar	125	0.0
Solar	126	0.0
Solar	127	0.0
Solar	128	0.166992522
Solar	129	0.43922187
Solar	130	0.677993429
Solar	131	0.701861569
Solar	132	0.710284892
Solar	133	0.698506319
Solar	134	0.691971522
Solar	135	0.657642986
Solar	136	0.448970945
Solar	137	0.017456443
Solar	138	0.0
Solar	139	0.0
Solar	140	0.0
Solar	141	0.0
Solar	142	0.0
Solar	143	0.0
Solar	144	0.0
Solar	145	0.0
Solar	146	0.0
Solar	147	0.0
Solar	148	0.0
Solar	149	0.0
Solar	150	0.0
Solar	151	0.0
Solar	152	0.200309893
Solar	153	0.530644306
Solar	154	0.637712058
Solar	155	0.71504693
Solar	156	0.711594075
Solar	157	0.680088273
Solar	158	0.701179199
Solar	159	0.64067698
Solar	160	0.424221098
Solar	161	0.023273583
Solar	162	0.0
Solar	163	0.0
Solar	164	0.0
Solar	165	0.0
Solar	166	0.0
Solar	167	0.0
Solar	168	0.0
Wind	1	0.643028459
Wind	2	0.631097453
Wind	3	0.594558726
Wind	4	0.602028768
Wind	5	0.690331186
Wind	6	0.410953009
Wind	7	0.411949999
Wind	8	0.429340344
Wind	9	0.404845875
Wind	10	0.398520433
Wind	11	0.402535759
Wind	12	0.412443777
Wind	13	0.428010505
Wind	14	0.446510871
Wind	15	0.526451578
Wind	16	0.54377442
Wind	17	0.545948234
Wind	18	0.592507182
Wind	19	0.675564125
Wind	20	0.593156207
Wind	21	0.655792001
Wind	22	0.73584008
Wind	23	0.718824031
Wind	24	0.716002036
Wind	25	0.713079277
Wind	26	0.706947618
Wind	27	0.630070849
Wind	28	0.542397895
Wind	29	0.390627135
Wind	30	0.411808539
Wind	31	0.351296683
Wind	32	0.356934226
Wind	33	0.363406898
Wind	34	0.35547245
Wind	35	0.328821508
Wind	36	0.316670465
Wind	37	0.320862719
Wind	38	0.39502663
Wind	39	0.386930536
Wind	40	0.522997034
Wind	41	0.717771554
Wind	42	0.694990075
Wind	43	0.628306946
Wind	44	0.634185939
Wind	45	0.595525529
Wind	46	0.540656727
Wind	47	0.533295781
Wind	48	0.525475221
Wind	49	0.511943028
Wind	50	0.515520827
Wind	51	0.526514088
Wind	52	0.535914348
Wind	53	0.521727133
Wind	54	0.453929926
Wind	55	0.416869077
Wind	56	0.378723569
Wind	57	0.283418598
Wind	58	0.115007773
Wind	59	0.118401625
Wind	60	0.119081226
Wind	61	0.122898319
Wind	62	0.10428502
Wind	63	0.087711505
Wind	64	0.185783206
Wind	65	0.230754136
Wind	66	0.308984227
Wind	67	0.328857678
Wind	68	0.370346249
Wind	69	0.356203208
Wind	70	0.338467601
Wind	71	0.238342794
Wind	72	0.186737327
Wind	73	0.225146363
Wind	74	0.193802018
Wind	75	0.133918838
Wind	76	0.096603948
Wind	77	0.084696644
Wind	78	0.071126252
Wind	79	0.050542329
Wind	80	0.04424202
Wind	81	0.03123105
Wind	82	0.02850948
Wind	83	0.047670923
Wind	84	0.12292614
Wind	85	0.2537541
Wind	86	0.508594833
Wind	87	0.60760378
Wind	88	0.671037424
Wind	89	0.764701234
Wind	90	0.801478571
Wind	91	0.833868282
Wind	92	0.841519035
Wind	93	0.84512836
Wind	94	0.741272341
Wind	95	0.741154211
Wind	96	0.780948538
Wind	97	0.742507116
Wind	98	0.80850496
Wind	99	0.8533466
Wind	100	0.812398667
Wind	101	0.806993904
Wind	102	0.792213793
Wind	103	0.81299538
Wind	104	0.658292172
Wind	105	0.409410383
Wind	106	0.438483103
Wind	107	0.480446158
Wind	108	0.470234047
Wind	109	0.473547229
Wind	110	0.503383381
Wind	111	0.471549759
Wind	112	0.365377518
Wind	113	0.375679127
Wind	114	0.462176736
Wind	115	0.472747575
Wind	116	0.473496406
Wind	117	0.500113918
Wind	118	0.39954895
Wind	119	0.412130395
Wind	120	0.546282914
Wind	121	0.595537289
Wind	122	0.528576657
Wind	123	0.415126957
Wind	124	0.320854951
Wind	125	0.275564155
Wind	126	0.292054258
Wind	127	0.376191327
Wind	128	0.399177117
Wind	129	0.435344619
Wind	130	0.33152458
Wind	131	0.315305587
Wind	132	0.344663321
Wind	133	0.358620089
Wind	134	0.381455866
Wind	135	0.388850518
Wind	136	0.397537182
Wind	137	0.457524171
Wind	138	0.480248913
Wind	139	0.477980196
Wind	140	0.465477476
Wind	141	0.459104391
Wind	142	0.450665608
Wind	143	0.448581039
Wind	144	0.407650932
Wind	145	0.375283833
Wind	146	0.417346211
Wind	147	0.37790308
Wind	148	0.474323909
Wind	149	0.468581575
Wind	150	0.44916336
Wind	151	0.417141263
Wind	152	0.501739727
Wind	153	0.48208576
Wind	154	0.358726404
Wind	155	0.381252083
Wind	156	0.433671858
Wind	157	0.421418591
Wind	158	0.307237648
Wind	159	0.215943944
Wind	160	0.129790139
Wind	161	0.155050582
Wind	162	0.307851621
Wind	163	0.366885324
Wind	164	0.368969698
Wind	165	0.356629385
Wind	166	0.361474408
Wind	167	0.263112579
Wind	168	0.309380907
