project	timepoint	cap_factor
Solar	171	0.0
Solar	172	0.0
Solar	173	0.0
Solar	174	0.0
Solar	175	0.0
Solar	176	0.209083504
Solar	177	0.572827135
Solar	178	0.687339666
Solar	179	0.711589233
Solar	180	0.713212881
Solar	181	0.711060175
Solar	182	0.700130558
Solar	183	0.621948092
Solar	184	0.265172718
Solar	185	0.03676602
Solar	186	0.0
Solar	187	0.0
Solar	188	0.0
Solar	189	0.0
Solar	190	0.0
Solar	191	0.0
Solar	192	0.0
Solar	193	0.0
Solar	194	0.0
Solar	195	0.0
Solar	196	0.0
Solar	197	0.0
Solar	198	0.0
Solar	199	0.0
Solar	200	0.211497893
Solar	201	0.513581591
Solar	202	0.662324342
Solar	203	0.706596647
Solar	204	0.601641815
Solar	205	0.699351104
Solar	206	0.62187804
Solar	207	0.634265721
Solar	208	0.380824771
Solar	209	0.049974271
Solar	210	0.0
Solar	211	0.0
Solar	212	0.0
Solar	213	0.0
Solar	214	0.0
Solar	215	0.0
Solar	216	0.0
Solar	217	0.0
Solar	218	0.0
Solar	219	0.0
Solar	220	0.0
Solar	221	0.0
Solar	222	0.0
Solar	223	0.0
Solar	224	0.233579033
Solar	225	0.289864821
Solar	226	0.511380817
Solar	227	0.751147247
Solar	228	0.749111442
Solar	229	0.739458785
Solar	230	0.727871717
Solar	231	0.669124371
Solar	232	0.460753904
Solar	233	0.050994759
Solar	234	0.0
Solar	235	0.0
Solar	236	0.0
Solar	237	0.0
Solar	238	0.0
Solar	239	0.0
Solar	240	0.0
Solar	241	0.0
Solar	242	0.0
Solar	243	0.0
Solar	244	0.0
Solar	245	0.0
Solar	246	0.0
Solar	247	0.0
Solar	248	0.185318844
Solar	249	0.47860704
Solar	250	0.634329465
Solar	251	0.570648885
Solar	252	0.63685637
Solar	253	0.631543512
Solar	254	0.602252865
Solar	255	0.532463882
Solar	256	0.388968797
Solar	257	0.027302039
Solar	258	0.0
Solar	259	0.0
Solar	260	0.0
Solar	261	0.0
Solar	262	0.0
Solar	263	0.0
Solar	264	0.0
Solar	265	0.0
Solar	266	0.0
Solar	267	0.0
Solar	268	0.0
Solar	269	0.0
Solar	270	0.0
Solar	271	0.0
Solar	272	0.244202655
Solar	273	0.627353932
Solar	274	0.729133218
Solar	275	0.747554819
Solar	276	0.746962437
Solar	277	0.744566768
Solar	278	0.734738034
Solar	279	0.680715391
Solar	280	0.500090356
Solar	281	0.078674331
Solar	282	0.0
Solar	283	0.0
Solar	284	0.0
Solar	285	0.0
Solar	286	0.0
Solar	287	0.0
Solar	288	0.0
Solar	289	0.0
Solar	290	0.0
Solar	291	0.0
Solar	292	0.0
Solar	293	0.0
Solar	294	0.0
Solar	295	0.0
Solar	296	0.243854682
Solar	297	0.628722608
Solar	298	0.734360456
Solar	299	0.747145321
Solar	300	0.745178101
Solar	301	0.741394047
Solar	302	0.731411334
Solar	303	0.683950529
Solar	304	0.502595944
Solar	305	0.087046639
Solar	306	0.0
Solar	307	0.0
Solar	308	0.0
Solar	309	0.0
Solar	310	0.0
Solar	311	0.0
Solar	312	0.0
Solar	313	0.0
Solar	314	0.0
Solar	315	0.0
Solar	316	0.0
Solar	317	0.0
Solar	318	0.0
Solar	319	0.0
Solar	320	0.205153563
Solar	321	0.622159109
Solar	322	0.688928387
Solar	323	0.730861664
Solar	324	0.686696529
Solar	325	0.639226576
Solar	326	0.588965841
Solar	327	0.52062122
Solar	328	0.296447645
Solar	329	0.032427634
Solar	330	0.0
Solar	331	0.0
Solar	332	0.0
Solar	333	0.0
Solar	334	0.0
Solar	335	0.0
Solar	336	0.0
Wind	169	0.311274886
Wind	170	0.255174472
Wind	171	0.197120948
Wind	172	0.217875073
Wind	173	0.237710729
Wind	174	0.243759798
Wind	175	0.323986634
Wind	176	0.192196896
Wind	177	0.079755869
Wind	178	0.166137599
Wind	179	0.290590647
Wind	180	0.296593998
Wind	181	0.305463755
Wind	182	0.34491099
Wind	183	0.342049864
Wind	184	0.369021915
Wind	185	0.572055391
Wind	186	0.709559764
Wind	187	0.686859255
Wind	188	0.678921511
Wind	189	0.75093427
Wind	190	0.757351321
Wind	191	0.760628393
Wind	192	0.708463289
Wind	193	0.709326082
Wind	194	0.558375697
Wind	195	0.669045425
Wind	196	0.651373298
Wind	197	0.629689668
Wind	198	0.518356855
Wind	199	0.536148516
Wind	200	0.350069738
Wind	201	0.269633165
Wind	202	0.231652215
Wind	203	0.428937543
Wind	204	0.463662899
Wind	205	0.520358093
Wind	206	0.565005738
Wind	207	0.541087978
Wind	208	0.504730681
Wind	209	0.517220623
Wind	210	0.74691291
Wind	211	0.743806791
Wind	212	0.861899595
Wind	213	0.752985865
Wind	214	0.544370931
Wind	215	0.348054573
Wind	216	0.39368526
Wind	217	0.375793877
Wind	218	0.403338059
Wind	219	0.371622546
Wind	220	0.360824551
Wind	221	0.31420256
Wind	222	0.408794325
Wind	223	0.498257997
Wind	224	0.444561144
Wind	225	0.47534113
Wind	226	0.42350055
Wind	227	0.322383791
Wind	228	0.264252423
Wind	229	0.310741138
Wind	230	0.361254335
Wind	231	0.452762081
Wind	232	0.426987166
Wind	233	0.444203599
Wind	234	0.402830202
Wind	235	0.379898927
Wind	236	0.337864357
Wind	237	0.505182459
Wind	238	0.283271045
Wind	239	0.167233047
Wind	240	0.095411615
Wind	241	0.08251441
Wind	242	0.094088893
Wind	243	0.153735284
Wind	244	0.227140867
Wind	245	0.217534861
Wind	246	0.141390375
Wind	247	0.200707267
Wind	248	0.180918789
Wind	249	0.089173835
Wind	250	0.060350668
Wind	251	0.101405014
Wind	252	0.132468523
Wind	253	0.124798256
Wind	254	0.122442219
Wind	255	0.110772129
Wind	256	0.117091973
Wind	257	0.173441847
Wind	258	0.199586528
Wind	259	0.222203974
Wind	260	0.141941168
Wind	261	0.112612326
Wind	262	0.068730785
Wind	263	0.048816497
Wind	264	0.041665085
Wind	265	0.049484907
Wind	266	0.038086991
Wind	267	0.023053082
Wind	268	0.025452121
Wind	269	0.025446421
Wind	270	0.017159586
Wind	271	0.013495397
Wind	272	0.011552179
Wind	273	0.02015786
Wind	274	0.02379685
Wind	275	0.031886928
Wind	276	0.037130245
Wind	277	0.050777424
Wind	278	0.069043399
Wind	279	0.110543095
Wind	280	0.137997004
Wind	281	0.177279299
Wind	282	0.297989885
Wind	283	0.28181446
Wind	284	0.29129658
Wind	285	0.325785025
Wind	286	0.360913377
Wind	287	0.492163618
Wind	288	0.572893056
Wind	289	0.64503967
Wind	290	0.753927157
Wind	291	0.616982214
Wind	292	0.62562195
Wind	293	0.760611914
Wind	294	0.744891005
Wind	295	0.803805084
Wind	296	0.698825217
Wind	297	0.542654614
Wind	298	0.456952475
Wind	299	0.33787481
Wind	300	0.312286357
Wind	301	0.323504914
Wind	302	0.289869415
Wind	303	0.237262516
Wind	304	0.171524668
Wind	305	0.299382317
Wind	306	0.299616956
Wind	307	0.375400171
Wind	308	0.358135014
Wind	309	0.243856105
Wind	310	0.295821591
Wind	311	0.303337866
Wind	312	0.355111547
Wind	313	0.408431311
Wind	314	0.428114522
Wind	315	0.407081876
Wind	316	0.314933752
Wind	317	0.317771384
Wind	318	0.441279834
Wind	319	0.441549082
Wind	320	0.438351788
Wind	321	0.360696851
Wind	322	0.386534124
Wind	323	0.411035651
Wind	324	0.427960115
Wind	325	0.17279545
Wind	326	0.203517313
Wind	327	0.176073121
Wind	328	0.245302205
Wind	329	0.581919728
Wind	330	0.580358379
Wind	331	0.595569436
Wind	332	0.609204506
Wind	333	0.633433518
Wind	334	0.420996834
Wind	335	0.217510687
Wind	336	0.125947417
