project	timepoint	cap_factor
Wind	8	0.38605171
Wind	9	0.358507396
Wind	10	0.281369777
Wind	11	0.164516037
Wind	12	0.178522993
Wind	13	0.151167972
Wind	14	0.147760793
Wind	15	0.078986961
Wind	16	0.104913702
Wind	17	0.294529072
Wind	18	0.332418049
Wind	19	0.441943005
Wind	20	0.408356345
Wind	21	0.326165302
Wind	22	0.279935948
Wind	23	0.249623918
Wind	24	0.166203107
Wind	25	0.225146363
Wind	26	0.193802018
Wind	27	0.133918838
Wind	28	0.096603948
Wind	29	0.084696644
Wind	30	0.071126252
Wind	31	0.050542329
Wind	32	0.04424202
Wind	33	0.03123105
Wind	34	0.02850948
Wind	35	0.047670923
Wind	36	0.12292614
Wind	37	0.2537541
Wind	38	0.508594833
Wind	39	0.60760378
Wind	40	0.671037424
Wind	41	0.764701234
Wind	42	0.801478571
Wind	43	0.833868282
Wind	44	0.841519035
Wind	45	0.84512836
Wind	46	0.741272341
Wind	47	0.741154211
Wind	48	0.780948538
Wind	49	0.511943028
Wind	50	0.515520827
Wind	51	0.526514088
Wind	52	0.535914348
Wind	53	0.521727133
Wind	54	0.453929926
Wind	55	0.416869077
Wind	56	0.378723569
Wind	57	0.283418598
Wind	58	0.115007773
Wind	59	0.118401625
Wind	60	0.119081226
Wind	61	0.122898319
Wind	62	0.10428502
Wind	63	0.087711505
Wind	64	0.185783206
Wind	65	0.230754136
Wind	66	0.308984227
Wind	67	0.328857678
Wind	68	0.370346249
Wind	69	0.356203208
Wind	70	0.338467601
Wind	71	0.238342794
Wind	72	0.186737327
Wind	73	0.652124229
Wind	74	0.652797057
Wind	75	0.664507608
Wind	76	0.650366473
Wind	77	0.638090668
Wind	78	0.591022304
Wind	79	0.595581448
Wind	80	0.600126251
Wind	81	0.449015246
Wind	82	0.345648593
Wind	83	0.284309709
Wind	84	0.281648436
Wind	85	0.232826495
Wind	86	0.168428468
Wind	87	0.153560308
Wind	88	0.160452291
Wind	89	0.154178427
Wind	90	0.16220834
Wind	91	0.161179086
Wind	92	0.148678577
Wind	93	0.142570918
Wind	94	0.146029395
Wind	95	0.175850692
Wind	96	0.171977123
Wind	97	0.08251441
Wind	98	0.094088893
Wind	99	0.153735284
Wind	100	0.227140867
Wind	101	0.217534861
Wind	102	0.141390375
Wind	103	0.200707267
Wind	104	0.180918789
Wind	105	0.089173835
Wind	106	0.060350668
Wind	107	0.101405014
Wind	108	0.132468523
Wind	109	0.124798256
Wind	110	0.122442219
Wind	111	0.110772129
Wind	112	0.117091973
Wind	113	0.173441847
Wind	114	0.199586528
Wind	115	0.222203974
Wind	116	0.141941168
Wind	117	0.112612326
Wind	118	0.068730785
Wind	119	0.048816497
Wind	120	0.041665085
Wind	121	0.742507116
Wind	122	0.80850496
Wind	123	0.8533466
Wind	124	0.812398667
Wind	125	0.806993904
Wind	126	0.792213793
Wind	127	0.81299538
Wind	128	0.658292172
Wind	129	0.409410383
Wind	130	0.438483103
Wind	131	0.480446158
Wind	132	0.470234047
Wind	133	0.473547229
Wind	134	0.503383381
Wind	135	0.471549759
Wind	136	0.365377518
Wind	137	0.375679127
Wind	138	0.462176736
Wind	139	0.472747575
Wind	140	0.473496406
Wind	141	0.500113918
Wind	142	0.39954895
Wind	143	0.412130395
Wind	144	0.546282914
Wind	145	0.61051003
Wind	146	0.577315807
Wind	147	0.566129592
Wind	148	0.553791432
Wind	149	0.550623134
Wind	150	0.52462957
Wind	151	0.552955866
Wind	152	0.677221803
Wind	153	0.573531489
Wind	154	0.490798096
Wind	155	0.455591033
Wind	156	0.407453816
Wind	157	0.419413952
Wind	158	0.417653145
Wind	159	0.381859429
Wind	160	0.414710404
Wind	161	0.564275039
Wind	162	0.72113432
Wind	163	0.845394582
Wind	164	0.819730042
Wind	165	0.781152062
Wind	166	0.779093312
Wind	167	0.700040797
Wind	168	0.699891038
Hybrid	1	0.0
Hybrid	2	0.0
Hybrid	3	0.0
Hybrid	4	0.0
Hybrid	5	0.0
Hybrid	6	0.0
Hybrid	7	0.0
Hybrid	8	0.189890685
Hybrid	9	0.500258074
Hybrid	10	0.542940785
Hybrid	11	0.52070762
Hybrid	12	0.500964127
Hybrid	13	0.504648726
Hybrid	14	0.403795139
Hybrid	15	0.291048913
Hybrid	16	0.163167225
Hybrid	17	0.0
Hybrid	18	0.0
Hybrid	19	0.0
Hybrid	20	0.0
Hybrid	21	0.0
Hybrid	22	0.0
Hybrid	23	0.0
Hybrid	24	0.0
Hybrid	25	0.0
Hybrid	26	0.0
Hybrid	27	0.0
Hybrid	28	0.0
Hybrid	29	0.0
Hybrid	30	0.0
Hybrid	31	0.0
Hybrid	32	0.195364173
Hybrid	33	0.077900041
Hybrid	34	0.53819241
Hybrid	35	0.509522101
Hybrid	36	0.48922198
Hybrid	37	0.496157699
Hybrid	38	0.510722907
Hybrid	39	0.501216065
Hybrid	40	0.319060872
Hybrid	41	0.0
Hybrid	42	0.0
Hybrid	43	0.0
Hybrid	44	0.0
Hybrid	45	0.0
Hybrid	46	0.0
Hybrid	47	0.0
Hybrid	48	0.0
Hybrid	49	0.0
Hybrid	50	0.0
Hybrid	51	0.0
Hybrid	52	0.0
Hybrid	53	0.0
Hybrid	54	0.0
Hybrid	55	0.0
Hybrid	56	0.199057167
Hybrid	57	0.518347946
Hybrid	58	0.559775551
Hybrid	59	0.531225765
Hybrid	60	0.508692783
Hybrid	61	0.515776283
Hybrid	62	0.533413236
Hybrid	63	0.521141754
Hybrid	64	0.252374256
Hybrid	65	0.0
Hybrid	66	0.0
Hybrid	67	0.0
Hybrid	68	0.0
Hybrid	69	0.0
Hybrid	70	0.0
Hybrid	71	0.0
Hybrid	72	0.0
Hybrid	73	0.0
Hybrid	74	0.0
Hybrid	75	0.0
Hybrid	76	0.0
Hybrid	77	0.0
Hybrid	78	0.0
Hybrid	79	0.0
Hybrid	80	0.156763311
Hybrid	81	0.413843506
Hybrid	82	0.442124083
Hybrid	83	0.510166153
Hybrid	84	0.489995637
Hybrid	85	0.494950224
Hybrid	86	0.510576408
Hybrid	87	0.501425327
Hybrid	88	0.341608643
Hybrid	89	0.0
Hybrid	90	0.0
Hybrid	91	0.0
Hybrid	92	0.0
Hybrid	93	0.0
Hybrid	94	0.0
Hybrid	95	0.0
Hybrid	96	0.0
Hybrid	97	0.0
Hybrid	98	0.0
Hybrid	99	0.0
Hybrid	100	0.0
Hybrid	101	0.0
Hybrid	102	0.0
Hybrid	103	0.0
Hybrid	104	0.217778031
Hybrid	105	0.541897991
Hybrid	106	0.569592963
Hybrid	107	0.540662061
Hybrid	108	0.515296521
Hybrid	109	0.522471188
Hybrid	110	0.54307324
Hybrid	111	0.538439225
Hybrid	112	0.127041052
Hybrid	113	0.0
Hybrid	114	0.0
Hybrid	115	0.0
Hybrid	116	0.0
Hybrid	117	0.0
Hybrid	118	0.0
Hybrid	119	0.0
Hybrid	120	0.0
Hybrid	121	0.0
Hybrid	122	0.0
Hybrid	123	0.0
Hybrid	124	0.0
Hybrid	125	0.0
Hybrid	126	0.0
Hybrid	127	0.0
Hybrid	128	0.093603208
Hybrid	129	0.508901821
Hybrid	130	0.558008377
Hybrid	131	0.533635211
Hybrid	132	0.512837708
Hybrid	133	0.519250633
Hybrid	134	0.544535985
Hybrid	135	0.535537273
Hybrid	136	0.354426496
Hybrid	137	0.0
Hybrid	138	0.0
Hybrid	139	0.0
Hybrid	140	0.0
Hybrid	141	0.0
Hybrid	142	0.0
Hybrid	143	0.0
Hybrid	144	0.0
Hybrid	145	0.0
Hybrid	146	0.0
Hybrid	147	0.0
Hybrid	148	0.0
Hybrid	149	0.0
Hybrid	150	0.0
Hybrid	151	0.0
Hybrid	152	0.032134978
Hybrid	153	0.365687132
Hybrid	154	0.4195239
Hybrid	155	0.476702134
Hybrid	156	0.485711786
Hybrid	157	0.457685632
Hybrid	158	0.394502931
Hybrid	159	0.556021014
Hybrid	160	0.466006776
Hybrid	161	0.114045114
Hybrid	162	0.0
Hybrid	163	0.0
Hybrid	164	0.0
Hybrid	165	0.0
Hybrid	166	0.0
Hybrid	167	0.0
Hybrid	168	0.0
