project	timepoint	cap_factor
Wind	8	0.600126251
Wind	9	0.449015246
Wind	10	0.345648593
Wind	11	0.284309709
Wind	12	0.281648436
Wind	13	0.232826495
Wind	14	0.168428468
Wind	15	0.153560308
Wind	16	0.160452291
Wind	17	0.154178427
Wind	18	0.16220834
Wind	19	0.161179086
Wind	20	0.148678577
Wind	21	0.142570918
Wind	22	0.146029395
Wind	23	0.175850692
Wind	24	0.171977123
Wind	25	0.652124229
Wind	26	0.652797057
Wind	27	0.664507608
Wind	28	0.650366473
Wind	29	0.638090668
Wind	30	0.591022304
Wind	31	0.595581448
Wind	32	0.600126251
Wind	33	0.449015246
Wind	34	0.345648593
Wind	35	0.284309709
Wind	36	0.281648436
Wind	37	0.232826495
Wind	38	0.168428468
Wind	39	0.153560308
Wind	40	0.160452291
Wind	41	0.154178427
Wind	42	0.16220834
Wind	43	0.161179086
Wind	44	0.148678577
Wind	45	0.142570918
Wind	46	0.146029395
Wind	47	0.175850692
Wind	48	0.171977123
Wind	49	0.652124229
Wind	50	0.652797057
Wind	51	0.664507608
Wind	52	0.650366473
Wind	53	0.638090668
Wind	54	0.591022304
Wind	55	0.595581448
Wind	56	0.600126251
Wind	57	0.449015246
Wind	58	0.345648593
Wind	59	0.284309709
Wind	60	0.281648436
Wind	61	0.232826495
Wind	62	0.168428468
Wind	63	0.153560308
Wind	64	0.160452291
Wind	65	0.154178427
Wind	66	0.16220834
Wind	67	0.161179086
Wind	68	0.148678577
Wind	69	0.142570918
Wind	70	0.146029395
Wind	71	0.175850692
Wind	72	0.171977123
Wind	73	0.511943028
Wind	74	0.515520827
Wind	75	0.526514088
Wind	76	0.535914348
Wind	77	0.521727133
Wind	78	0.453929926
Wind	79	0.416869077
Wind	80	0.378723569
Wind	81	0.283418598
Wind	82	0.115007773
Wind	83	0.118401625
Wind	84	0.119081226
Wind	85	0.122898319
Wind	86	0.10428502
Wind	87	0.087711505
Wind	88	0.185783206
Wind	89	0.230754136
Wind	90	0.308984227
Wind	91	0.328857678
Wind	92	0.370346249
Wind	93	0.356203208
Wind	94	0.338467601
Wind	95	0.238342794
Wind	96	0.186737327
Wind	97	0.318906538
Wind	98	0.333779851
Wind	99	0.341672158
Wind	100	0.342577212
Wind	101	0.325490324
Wind	102	0.287592715
Wind	103	0.306455933
Wind	104	0.136047785
Wind	105	0.056315592
Wind	106	0.066943585
Wind	107	0.12081257
Wind	108	0.254867071
Wind	109	0.3471778
Wind	110	0.373950759
Wind	111	0.542069712
Wind	112	0.44834568
Wind	113	0.348248459
Wind	114	0.597722338
Wind	115	0.640704274
Wind	116	0.621446985
Wind	117	0.870036676
Wind	118	0.894220102
Wind	119	0.892321131
Wind	120	0.863790838
Wind	121	0.742507116
Wind	122	0.80850496
Wind	123	0.8533466
Wind	124	0.812398667
Wind	125	0.806993904
Wind	126	0.792213793
Wind	127	0.81299538
Wind	128	0.658292172
Wind	129	0.409410383
Wind	130	0.438483103
Wind	131	0.480446158
Wind	132	0.470234047
Wind	133	0.473547229
Wind	134	0.503383381
Wind	135	0.471549759
Wind	136	0.365377518
Wind	137	0.375679127
Wind	138	0.462176736
Wind	139	0.472747575
Wind	140	0.473496406
Wind	141	0.500113918
Wind	142	0.39954895
Wind	143	0.412130395
Wind	144	0.546282914
Wind	145	0.659914492
Wind	146	0.685449136
Wind	147	0.63398263
Wind	148	0.6221614
Wind	149	0.557097171
Wind	150	0.517051127
Wind	151	0.589507071
Wind	152	0.757042198
Wind	153	0.799018783
Wind	154	0.811499079
Wind	155	0.725220789
Wind	156	0.831387165
Wind	157	0.809762292
Wind	158	0.819821036
Wind	159	0.797140426
Wind	160	0.73265601
Wind	161	0.775463996
Wind	162	0.727460275
Wind	163	0.692925141
Wind	164	0.661605171
Wind	165	0.381111105
Wind	166	0.190534567
Wind	167	0.161574523
Wind	168	0.086187529
Hybrid	1	0.0
Hybrid	2	0.0
Hybrid	3	0.0
Hybrid	4	0.0
Hybrid	5	0.0
Hybrid	6	0.0
Hybrid	7	0.0
Hybrid	8	0.156763311
Hybrid	9	0.413843506
Hybrid	10	0.442124083
Hybrid	11	0.510166153
Hybrid	12	0.489995637
Hybrid	13	0.494950224
Hybrid	14	0.510576408
Hybrid	15	0.501425327
Hybrid	16	0.341608643
Hybrid	17	0.0
Hybrid	18	0.0
Hybrid	19	0.0
Hybrid	20	0.0
Hybrid	21	0.0
Hybrid	22	0.0
Hybrid	23	0.0
Hybrid	24	0.0
Hybrid	25	0.0
Hybrid	26	0.0
Hybrid	27	0.0
Hybrid	28	0.0
Hybrid	29	0.0
Hybrid	30	0.0
Hybrid	31	0.0
Hybrid	32	0.200781357
Hybrid	33	0.524182859
Hybrid	34	0.574503669
Hybrid	35	0.550557596
Hybrid	36	0.530576064
Hybrid	37	0.537902744
Hybrid	38	0.557227967
Hybrid	39	0.554780581
Hybrid	40	0.392768466
Hybrid	41	0.0
Hybrid	42	0.0
Hybrid	43	0.0
Hybrid	44	0.0
Hybrid	45	0.0
Hybrid	46	0.0
Hybrid	47	0.0
Hybrid	48	0.0
Hybrid	49	0.0
Hybrid	50	0.0
Hybrid	51	0.0
Hybrid	52	0.0
Hybrid	53	0.0
Hybrid	54	0.0
Hybrid	55	0.0
Hybrid	56	0.156763311
Hybrid	57	0.413843506
Hybrid	58	0.442124083
Hybrid	59	0.510166153
Hybrid	60	0.489995637
Hybrid	61	0.494950224
Hybrid	62	0.510576408
Hybrid	63	0.501425327
Hybrid	64	0.341608643
Hybrid	65	0.0
Hybrid	66	0.0
Hybrid	67	0.0
Hybrid	68	0.0
Hybrid	69	0.0
Hybrid	70	0.0
Hybrid	71	0.0
Hybrid	72	0.0
Hybrid	73	0.0
Hybrid	74	0.0
Hybrid	75	0.0
Hybrid	76	0.0
Hybrid	77	0.0
Hybrid	78	0.0
Hybrid	79	0.0
Hybrid	80	0.199057167
Hybrid	81	0.518347946
Hybrid	82	0.559775551
Hybrid	83	0.531225765
Hybrid	84	0.508692783
Hybrid	85	0.515776283
Hybrid	86	0.533413236
Hybrid	87	0.521141754
Hybrid	88	0.252374256
Hybrid	89	0.0
Hybrid	90	0.0
Hybrid	91	0.0
Hybrid	92	0.0
Hybrid	93	0.0
Hybrid	94	0.0
Hybrid	95	0.0
Hybrid	96	0.0
Hybrid	97	0.0
Hybrid	98	0.0
Hybrid	99	0.0
Hybrid	100	0.0
Hybrid	101	0.0
Hybrid	102	0.0
Hybrid	103	0.0
Hybrid	104	0.244951638
Hybrid	105	0.545830433
Hybrid	106	0.597181813
Hybrid	107	0.5730667
Hybrid	108	0.561138592
Hybrid	109	0.568780433
Hybrid	110	0.582107777
Hybrid	111	0.575711728
Hybrid	112	0.485240572
Hybrid	113	0.160822572
Hybrid	114	0.0
Hybrid	115	0.0
Hybrid	116	0.0
Hybrid	117	0.0
Hybrid	118	0.0
Hybrid	119	0.0
Hybrid	120	0.0
Hybrid	121	0.0
Hybrid	122	0.0
Hybrid	123	0.0
Hybrid	124	0.0
Hybrid	125	0.0
Hybrid	126	0.0
Hybrid	127	0.0
Hybrid	128	0.087247183
Hybrid	129	0.25051446
Hybrid	130	0.404271847
Hybrid	131	0.407405327
Hybrid	132	0.377896597
Hybrid	133	0.337315237
Hybrid	134	0.370088021
Hybrid	135	0.374210534
Hybrid	136	0.169050061
Hybrid	137	0.0
Hybrid	138	0.0
Hybrid	139	0.0
Hybrid	140	0.0
Hybrid	141	0.0
Hybrid	142	0.0
Hybrid	143	0.0
Hybrid	144	0.0
Hybrid	145	0.0
Hybrid	146	0.0
Hybrid	147	0.0
Hybrid	148	0.0
Hybrid	149	0.0
Hybrid	150	0.0
Hybrid	151	0.0
Hybrid	152	0.2328328
Hybrid	153	0.559114961
Hybrid	154	0.593677881
Hybrid	155	0.564588277
Hybrid	156	0.54144292
Hybrid	157	0.541439436
Hybrid	158	0.56160682
Hybrid	159	0.559456309
Hybrid	160	0.44903224
Hybrid	161	0.097522656
Hybrid	162	0.0
Hybrid	163	0.0
Hybrid	164	0.0
Hybrid	165	0.0
Hybrid	166	0.0
Hybrid	167	0.0
Hybrid	168	0.0
